,0
446,0.2389945840855437
447,0.28343285654770173
448,0.11609498680738788
449,0.10706846271351202
450,0.1424802110817942
451,0.13275933898069714
452,0.164004999305652
453,0.5208998750173588
454,0.12675322871823358
455,0.2745452020552701
456,0.20094431328982088
457,0.24246632412164976
458,0.2112206637966949
459,0.15845021524788228
460,0.15150673517567004
461,0.20844327176781002
462,0.09040411054020277
463,0.11678933481460908
464,0.1792667685043744
465,0.4995375642271907
466,0.2841272045549229
467,0.17400361060963754
468,0.06540758228023887
469,0.2638522427440633
470,0.2619080683238439
471,0.21885849187612832
472,0.19927787807248992
473,0.3444271628940425
474,0.14004999305651994
475,0.34517844743785586
476,0.1528954311901125
477,0.17372587140674906
478,0.13821969170948478
479,0.19733370365227054
480,0.11123455075683934
481,0.17997500347174006
482,0.2626024163310651
483,0.18469656992084432
484,0.17372587140674906
485,0.37092070545757533
486,0.19872239966671296
487,0.41813636994861825
488,0.06193584224413276
489,0.1528954311901125
490,0.1278989029301486
491,0.17580891542841276
492,0.20719344535481182
493,0.1348423830023608
494,0.27787807248993196
495,0.32231634495209
496,0.1244271628940425
497,0.2219136231079017
498,0.029291765032634365
499,0.164004999305652
500,0.09859741702541315
501,0.12998194695181225
502,0.13275933898069714
503,0.20913761977503126
504,0.10706846271351202
505,0.09457019858353007
506,0.22635745035411747
507,0.19594500763782807
508,0.11817803082905153
509,0.2473267601721983
510,0.10151367865574228
511,0.20219413970281908
512,0.2362171920566588
513,0.2216358839050132
514,0.17233717539230664
515,0.11540063880016664
516,0.1837800305513123
517,0.10429107068462713
518,0.004166088043327319
519,0.287598944591029
520,0.12512151090126372
521,0.36119983335647826
522,0.11678933481460908
523,0.1735800583252326
524,0.08346063046799056
525,0.1320649909734759
526,0.07582280238855715
527,0.2223302319122344
528,0.14803499513956397
529,0.4042494098041939
530,0.24871545618664076
531,0.14456325510345786
532,0.2709345924177198
533,0.1390084710456881
534,0.13761977503124567
535,0.1890015275656159
536,0.17219830579086237
537,0.243160672128871
538,0.15115956117205948
539,0.20149979169559784
540,0.14595195111790032
541,0.19004304957644774
542,0.15428412720455492
543,0.2327454520205527
544,0.19455631162338566
545,0.28482155256214414
546,0.243160672128871
547,0.21955283988334956
548,0.3473128732120539
549,0.5109859741702543
550,0.14956256075545066
551,0.08623802249687544
552,0.17303152339952788
553,0.1556728232189974
554,0.14734064713234274
555,0.22927371198444663
556,0.21677544785446468
557,0.17094847937786423
558,0.19975003471740038
559,0.10429107068462713
560,0.1390084710456881
561,0.1556728232189974
562,0.37297180947090686
563,0.14039716706013056
564,0.16678239133453687
565,0.06401888626579642
566,0.06124149423691155
567,0.2223302319122344
568,0.33342591306762953
569,0.0806832384391057
570,0.20149979169559784
571,0.09040411054020277
572,0.10359672267740593
573,0.1278989029301486
574,0.15970004166088042
575,0.16539369532009446
576,0.11540063880016664
577,0.027912789890293013
578,0.12234411887237885
579,0.2476739341758089
580,0.14456325510345786
581,0.2639911123455076
582,0.11803916122760728
583,0.14595195111790032
584,0.16678239133453687
585,0.41674767393417583
586,0.1390084710456881
587,0.12095542285793641
588,0.1402582974586863
589,0.21226218580752676
590,0.2679836133870296
591,0.1500527704485488
592,0.18761283155117348
593,0.28482155256214414
594,0.47576725454797947
595,0.24871545618664076
596,0.19108457158727954
597,0.14039716706013056
598,0.1424802110817942
599,0.12512151090126372
600,0.1306762949590335
601,0.3695320094431329
602,0.10706846271351202
603,0.2917650326343563
604,0.1319261213720317
605,0.20136092209415363
606,0.25982502430218024
607,0.08346063046799056
608,0.13137064296625472
609,0.1612276072767671
610,0.20136092209415363
611,0.11123455075683934
612,0.20413831412303846
613,0.1791417858630746
614,0.03277322594084156
615,0.056381058186363006
616,0.1453964727121233
617,0.1170670740174976
618,0.1231773364810443
619,0.09290376336619914
620,0.14734064713234274
621,0.25704763227329536
622,0.10845715872795446
623,0.22510762394111927
624,0.08207193445354811
625,0.4273614775725594
626,0.2667685043743925
627,0.1612276072767671
628,0.15150673517567004
629,0.306346340786002
630,0.20149979169559784
631,0.1390084710456881
632,0.15081238716844886
633,0.14595195111790032
634,0.2070545757533676
635,0.2244132759338981
636,0.2869045965838078
637,0.024441049854186922
638,0.1320649909734759
639,0.10415220108318289
640,0.19177891959450077
641,0.18150256908762674
642,0.1374809054298014
643,0.15150673517567004
644,0.23968893209276487
645,0.1528954311901125
646,0.06818497430912374
647,0.11817803082905153
648,0.17615608943202332
649,0.07790584641022082
650,0.17094847937786423
651,0.1390084710456881
652,0.17650326343563394
653,0.3542563532842661
654,0.37022635745035415
655,0.24107762810720734
656,0.18065546451881687
657,0.18552978752950983
658,0.25704763227329536
659,0.3119011248437717
660,0.192473267601722
661,0.06263019025135398
662,0.15914456325510346
663,0.17372587140674906
664,0.20136092209415363
665,0.1374809054298014
666,0.2619080683238439
667,0.2730176364393834
668,0.18087765588112764
669,0.10359672267740593
670,0.2521871962227468
671,0.19316761560894324
672,0.20594361894181362
673,0.16469934731287322
674,0.1944174420219414
675,0.16678239133453687
676,0.14317455908901544
677,0.3209276489376476
678,0.15150673517567004
679,0.27787807248993196
680,0.2153867518400222
681,0.648433550895709
682,0.18344674350784612
683,0.1410915150673518
684,0.16955978336342176
685,0.21260935981113732
686,0.12859325093736984
687,0.1249826412998195
688,0.10415220108318289
689,0.07235106235245106
690,0.19594500763782807
691,0.14456325510345786
692,0.13345368698791837
693,0.40702680183307877
694,0.14595195111790032
695,0.05985279822246911
696,0.19455631162338566
697,0.1806693514789613
698,0.10429107068462713
699,0.1806693514789613
700,0.30287460074989586
701,0.1458825163171782
702,0.08762671851131788
703,0.12220524927093461
704,0.1528954311901125
705,0.2612137203166227
706,0.20288848771004026
707,0.15011803916122762
708,0.09318150256908762
709,0.17928065546451882
710,0.1390084710456881
711,0.29870851270656856
712,0.14595195111790032
713,0.5486737953062075
714,0.1306762949590335
715,0.2677128176642133
716,0.1598389112623247
717,0.24871545618664076
718,0.17080960977641996
719,0.4502152478822386
720,0.11387307318427996
721,0.15775586724066104
722,0.19316761560894324
723,0.13623107901680326
724,0.22774614636855994
725,0.12581585890848496
726,0.18761283155117348
727,0.12998194695181225
728,0.09040411054020277
729,0.25913067629495906
730,0.2112206637966949
731,0.11659213998055827
732,0.09873628662685739
733,0.25149284821552564
734,0.12928759894459102
735,0.1598389112623247
736,0.17650326343563394
737,0.0806832384391057
738,0.09425913067629497
739,0.27371198444660466
740,0.24802110817941952
741,0.10284543813359258
742,0.15970004166088042
743,0.2008054436883766
744,0.2695458964032773
745,0.3024274406332454
746,0.0994306346340786
747,0.000570754061935845
748,0.15775586724066104
749,0.11262324677128178
750,0.07304541035967227
751,0.3167615608943202
752,0.17372587140674906
753,0.1494236911540064
754,0.19594500763782807
755,0.15275656158866824
756,0.2362171920566588
757,0.18691848354395224
758,0.15046521316483824
759,0.33338425218719625
760,0.16678239133453687
761,0.10429107068462713
762,0.2480072212192751
763,0.08845993611998333
764,0.1319261213720317
765,0.14178586307457297
766,0.13345368698791837
767,0.11673934175808916
768,0.39313984168865435
769,0.1952506596306069
770,0.1598389112623247
771,0.2845424246632412
772,0.49659769476461607
773,0.15011803916122762
774,0.2416331065129843
775,0.19997222607971116
776,0.17233717539230664
777,0.09040411054020277
778,0.5097903069018193
779,0.2070545757533676
780,0.1244271628940425
781,0.20288848771004026
782,0.15220108318289127
783,0.10429107068462713
784,0.09734759061241495
785,0.22941258158589084
786,0.1278989029301486
787,0.11123455075683934
788,0.15775586724066104
789,0.09908346063046801
790,0.14165393695320094
791,0.1278989029301486
792,0.10291348423830025
793,0.1410915150673518
794,0.09318150256908762
795,0.21835856131092907
796,0.2639911123455076
797,0.11748368282183032
798,0.11956672684349397
799,0.06610193028746009
800,0.2959311206776837
801,0.17372587140674906
802,0.11748368282183032
803,0.14595195111790032
804,0.1444063324538259
805,0.28065546451881684
806,0.20844327176781002
807,0.27648937647548955
808,0.2473267601721983
809,0.14734064713234274
810,0.13623107901680326
811,0.27787807248993196
812,0.11262324677128178
813,0.11123455075683934
814,0.10706846271351202
815,0.12581585890848496
816,0.2639911123455076
817,0.17365643660602698
818,0.21080405499236216
819,0.4306346340786002
820,0.12512151090126372
821,0.1390084710456881
822,0.3189293153728649
823,0.2445493681433134
824,0.4202194139702819
825,0.7222607971115124
826,0.1598389112623247
827,0.11887237883627276
828,0.20288848771004026
829,0.12859325093736984
830,0.1320649909734759
831,0.23482849604221634
832,0.3341202610748507
833,0.27648937647548955
834,0.2639911123455076
835,0.2228857103180114
836,0.3146785168726566
837,0.38203027357311486
838,0.10359672267740593
839,0.3292598250243022
840,0.16678239133453687
841,0.1528954311901125
842,0.2709345924177198
843,0.14456325510345786
844,0.09720872101097071
845,0.1785863074572976
846,0.1202610748507152
847,0.33620330509651436
848,0.16581030412442715
849,0.2035828357172615
850,0.1570615192334398
851,0.1952506596306069
852,0.1927968337730871
853,0.1570615192334398
854,0.21052631578947367
855,0.13720316622691292
856,0.11678933481460908
857,0.29951395639494516
858,0.19872239966671296
859,0.13623107901680326
860,0.19802805165949178
861,0.044577142063602276
862,0.06124149423691155
863,0.395778364116095
864,0.5243716150534649
865,0.1848354395222886
866,0.2216358839050132
867,0.18552978752950983
868,0.12095542285793641
869,0.25704763227329536
870,0.423691154006388
871,0.11609498680738788
872,0.13414803499513955
873,0.15081238716844886
874,0.18122482988473826
875,0.10567976669906957
876,0.39591723371753923
877,0.03485626996250521
878,0.22927371198444663
879,0.14595195111790032
880,0.2416331065129843
881,0.31259547285099293
882,0.2112206637966949
883,0.10706846271351202
884,0.5000694348007222
885,0.14456325510345786
886,0.1295653381474795
887,0.15011803916122762
888,0.13553673100958202
889,0.186224135536731
890,0.1612276072767671
891,0.2501041522010832
892,0.11817803082905153
893,0.2223302319122344
894,0.06540758228023887
895,0.1278989029301486
896,0.31259547285099293
897,0.11540063880016664
898,0.2301402582974587
899,0.2153867518400222
900,0.16817108734897934
901,0.2070545757533676
902,0.09040411054020277
903,0.19108457158727954
904,0.08804332731565061
905,0.3896681016525483
906,0.25982502430218024
907,0.38897375364532705
908,0.23968893209276487
909,0.04666018608526594
910,0.2681572003888349
911,0.07096236633800862
912,0.16469934731287322
913,0.2362171920566588
914,0.27787807248993196
915,0.0
916,0.16678239133453687
917,0.5003360644354952
918,0.14734064713234274
919,0.0237467018469657
920,0.12234411887237885
921,0.46882377447576723
922,0.4028607137897514
923,0.13692542702402444
924,0.3173656436606027
925,0.25427024024441053
926,0.06540758228023887
927,0.06401888626579642
928,0.20427718372448272
929,0.3207887793362033
930,0.07373975836689349
931,0.08762671851131788
932,0.19594500763782807
933,0.3806415775586724
934,0.2139980558255798
935,0.4514650742952368
936,0.23066240799888904
937,0.03485626996250521
938,0.4375781141508124
939,0.1390084710456881
940,0.1652548257186502
941,0.09040411054020277
942,0.11123455075683934
943,0.5586085265935288
944,0.3900152756561589
945,0.12928759894459102
946,0.2982919039022358
947,0.15845021524788228
948,0.14511873350923482
949,0.10151367865574228
950,0.3330440216636578
951,0.23177336481044297
952,0.22510762394111927
953,0.1487293431467852
954,0.41674767393417583
955,0.19386196361616442
956,0.18136369948618247
957,0.2751006804610471
958,0.21955283988334956
959,0.3157616997639217
960,0.21955283988334956
961,0.5972781558116929
962,0.13414803499513955
963,0.47090681849743093
964,0.11470629079294543
965,0.19177891959450077
966,0.13137064296625472
967,0.3542563532842661
968,0.1785863074572976
969,0.3473128732120539
970,0.16678239133453687
971,0.761051242882933
972,0.36786557422580196
973,0.2181641438689071
974,0.3264824329954173
975,0.2584363282877378
976,0.15886682405221497
977,0.5993611998333566
978,0.14317455908901544
979,0.29245938064157756
980,0.25704763227329536
981,0.1424802110817942
982,0.1278989029301486
983,0.07860019441744202
984,0.2626024163310651
985,0.07832245521455354
986,0.10012498264129983
987,0.14595195111790032
988,0.18969587557283712
989,0.11803916122760728
990,0.27542008054436884
991,0.1528954311901125
992,0.4195250659630607
993,0.11678933481460908
994,0.2258019719483405
995,0.22927371198444663
996,0.11748368282183032
997,0.12095542285793641
998,0.16178308568254413
999,0.17372587140674906
1000,0.05776975420080545
1001,0.1452576031106791
1002,0.16955978336342176
1003,0.1610887376753229
1004,0.2501041522010832
1005,0.1410915150673518
1006,0.19316761560894324
1007,0.12581585890848496
1008,0.2799611165115956
1009,0.3459241771976115
1010,0.17233717539230664
1011,0.1462296903207888
1012,0.10081933064852104
1013,0.1410915150673518
1014,0.3542563532842661
1015,0.3324538258575198
1016,0.1966393556450493
1017,0.2098319677822525
1018,0.14595195111790032
1019,0.10602694070268019
1020,0.11123455075683934
1021,0.2889876406054715
